,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
103123,0.168,Queen,0.506,204627,0.871,0,62kY31nVpmowyACZTyVz9T,0.0,2,0.131,-5.05,1,Tear It Up - Remastered 2011,29,1984-02-27,0.0634,90.01299999999998,0.306,1984
103211,0.812,Queen,0.422,133160,0.11,0,2tVA4Jrp73lxUYDnogfSBs,0.0,1,0.121,-19.194000000000006,1,Is This The World We Created,28,1984-02-27,0.0378,80.001,0.165,1984
103221,0.828,Queen,0.406,134293,0.211,0,2ktblpt8X7mYpm775R9Ql6,0.0,6,0.121,-12.609000000000002,1,Is This The World We Created...? - Remastered 2011,28,1984-02-27,0.0387,78.23899999999998,0.175,1984
103584,0.0431,Queen,0.294,273973,0.949,0,3dH6hK3b5TBbwOxvyMGXUX,0.0981,1,0.354,-5.622000000000001,0,Gimme The Prize - Remastered 2011,28,1986-06-02,0.212,85.258,0.103,1986
103665,0.307,Queen,0.522,267773,0.269,0,083ty8LcuKLE883VzKcA6E,0.00018,11,0.361,-13.79,0,One Year Of Love,27,1986-06-02,0.0294,110.763,0.147,1986
103955,0.517,The Beatles,0.461,229173,0.575,0,691jw4auDZjaTOwUJmtoSy,0.0,10,0.138,-10.709,1,Across The Universe - World Wildlife Fund Version / Remastered 2009,38,1988-03-07,0.0538,82.634,0.5489999999999999,1988
103961,0.00561,The Beatles,0.6559999999999999,179853,0.865,0,6r7JAngkBzKGDKRUzLgY2U,0.000104,4,0.0853,-8.241,1,The Ballad Of John And Yoko - Remastered 2009,36,1988-03-07,0.0311,135.183,0.938,1988
103981,0.311,The Beatles,0.5710000000000001,139680,0.7879999999999999,0,1Q7gCIpOjIIU0bUKcGzrG4,4.09e-06,7,0.287,-8.158999999999999,1,I Feel Fine - Remastered 2009,36,1988-03-07,0.0447,90.138,0.769,1988
103995,0.449,The Beatles,0.5529999999999999,123600,0.71,0,3k6zSunlStXxWF0s1063lk,1.19e-06,2,0.0989,-10.492,1,Thank You Girl - Remastered 2009,37,1988-03-07,0.0314,137.717,0.972,1988
104005,0.647,The Beatles,0.672,259907,0.529,0,2k7gS1tS9OHeS3e8MatzgJ,0.0,2,0.147,-11.566,1,You Know My Name (Look Up The Number) - Remastered 2009,37,1988-03-07,0.2,118.822,0.696,1988
104042,0.385,The Beatles,0.631,137587,0.748,0,1tM9TBNPjieSOZ2d5VAQ1y,0.308,2,0.205,-7.604,1,Lady Madonna - Remastered 2009,36,1988-03-07,0.03,109.11,0.78,1988
104082,0.57,The Beatles,0.4920000000000001,146533,0.73,0,27E39dDg0Bx1RzkF3eJJsb,8.5e-06,7,0.246,-6.434,1,I Want To Hold Your Hand - Remastered 2009,37,1988-03-07,0.0416,131.011,0.916,1988
104234,0.156,Queen,0.477,301360,0.6509999999999999,0,55ZMyYbRQRYjcNWceCL5oT,0.0,1,0.5539999999999999,-6.021,1,The Miracle - Remastered 2011,30,1989-05-22,0.027000000000000003,92.14,0.539,1989
105692,0.863,The Beatles,0.5920000000000001,207560,0.0871,0,6EUaGREjo3DA7ADpqzvXVQ,4.84e-06,5,0.0636,-17.016,1,While My Guitar Gently Weeps - Anthology 3 Version,44,1996-10-28,0.0382,122.708,0.211,1996
106338,0.667,The Beatles,0.326,219440,0.365,0,5xhP99gVBIkpr7omcdCeiy,0.000523,3,0.0718,-8.776,1,The Long And Winding Road - Remastered 2015,52,2000-11-13,0.0265,133.084,0.314,2000
115415,0.153,The Rolling Stones,0.653,129787,0.377,0,4LVJXIr8CiZuj35lvzzA9y,0.693,8,0.213,-10.707,0,Honest I Do,19,1964-05-30,0.0857,87.527,0.447,1964
115444,0.0147,The Rolling Stones,0.475,159707,0.725,0,194KdHkJLC3iza3yhaa3eE,0.149,9,0.245,-8.741,1,Little By Little - Mono Version,19,1964-05-30,0.0537,87.655,0.911,1964
115456,0.363,The Rolling Stones,0.7909999999999999,176053,0.779,0,2P72hkbofDmD4Etz2eqPO2,0.0,7,0.0742,-7.971,1,Can I Get A Witness,19,1964-05-30,0.0681,97.058,0.8290000000000001,1964
115535,0.118,The Rolling Stones,0.534,125307,0.511,0,5EpfCy2frXnGtAWB2hrzBa,1.82e-05,1,0.284,-10.658,1,Grown Up Wrong,23,1965-01-15,0.0367,159.58700000000005,0.39,1965
115543,0.0271,The Rolling Stones,0.38,159280,0.965,0,6z0Yz6aGF4NNyAGSAZbED9,0.895,2,0.397,-6.4570000000000025,1,Route 66 - Live,24,1965-12-04,0.0744,85.18299999999998,0.483,1965
115569,0.16399999999999998,The Rolling Stones,0.614,154267,0.611,0,45wYhiQOaa4tRt6xTGtEul,9.59e-06,9,0.16399999999999998,-10.827,1,Off The Hook - Mono Version,22,1965-02-13,0.0299,76.54899999999998,0.8759999999999999,1965
115603,0.5670000000000001,The Rolling Stones,0.479,131547,0.591,0,2UCbDuiQ0rM74QAl0yvZIo,0.7509999999999999,7,0.158,-8.902000000000003,1,Pain In My Heart,22,1965-02-13,0.0435,176.97400000000005,0.727,1965
115792,0.0664,The Rolling Stones,0.6409999999999999,207493,0.799,0,0bwUNwhloo3SuAvpFn5V3N,1.87e-06,0,0.336,-6.501,1,It's All Over Now - Mono,26,1966-01-01,0.0326,98.98,0.8320000000000001,1966
115821,0.0209,The Rolling Stones,0.594,176213,0.902,0,3Slqc9I5VrWEBdoqqkodi2,0.394,4,0.048,-6.67,1,Get Off Of My Cloud - Mono,27,1966-01-01,0.0537,126.315,0.907,1966
115872,0.564,The Rolling Stones,0.63,190920,0.384,0,7Ic4AV3xfh0s3FKFnJZKCK,5.4899999999999986e-05,0,0.0993,-14.651,1,I Am Waiting,25,1966-04-15,0.0394,88.586,0.614,1966
115899,0.218,The Beatles,0.438,122373,0.6509999999999999,0,6pcO0mAQbpKbqKeiFHuTRR,5.870000000000001e-05,7,0.905,-10.615,1,Sgt Pepper's Lonely Hearts Club Band,26,1967-05-26,0.0932,95.711,0.624,1967
115928,0.44,The Rolling Stones,0.6920000000000001,137667,0.6809999999999999,0,2HnCLW9FtptCdIDItg5Nl1,1.33e-05,0,0.0978,-9.265,1,All Sold Out,27,1967-01-20,0.0348,117.518,0.84,1967
115931,0.35200000000000004,The Beatles,0.597,156720,0.66,0,33M8Tg2vvZYsmJIuGa3zZd,0.00913,0,0.693,-9.499,1,Sgt. Pepper's Lonely Hearts Club Band - Take 9 And Speech,28,1967-05-26,0.0771,95.664,0.556,1967
115949,0.5710000000000001,The Rolling Stones,0.494,197307,0.7,0,5QYMRtC0ZL9eB4cWRAljd0,0.000224,9,0.161,-9.661,1,Please Go Home,26,1967-06-26,0.0478,112.031,0.7040000000000001,1967
115954,0.0878,The Rolling Stones,0.441,188173,0.54,0,7GUtCo8nbTyuUYLta7OuBU,0.00116,1,0.391,-7.422999999999999,0,2000 Man - Mono,24,1967-12-08,0.051,121.754,0.5660000000000001,1967
115968,0.0193,The Rolling Stones,0.417,207040,0.25,0,2WRV9CuTU1v3FM3GqlQFtL,0.0,7,0.0935,-12.772,1,Back Street Girl,28,1967-01-20,0.0273,154.213,0.524,1967
116020,0.905,The Beatles,0.5,289120,0.205,0,2n0qkPLHOssnZb1pB19puZ,6.720000000000001e-05,4,0.345,-16.155,0,A Day In The Life - Take 2,26,1967-05-26,0.0437,76.521,0.171,1967
116038,0.384,The Beatles,0.6709999999999999,185013,0.645,0,2PplbC8NQBWvFLSTzJUmAS,0.0,4,0.382,-9.214,1,Lovely Rita - Speech And Take 9,26,1967-05-26,0.04,90.553,0.653,1967
116073,0.7,The Beatles,0.879,107093,0.14300000000000002,0,5H7u0LYDbDeYFp9ZAAP8Di,0.00184,7,0.452,-19.917,1,Penny Lane - Vocal Overdubs And Speech,25,1967-05-26,0.261,113.267,0.393,1967
116080,0.0231,The Beatles,0.7490000000000001,167307,0.435,0,0ms3Eay3tRafE9yOiSS3Km,0.000195,2,0.135,-13.366,1,Good Morning Good Morning - Take 8,26,1967-05-26,0.0977,121.715,0.79,1967
116088,0.185,The Beatles,0.622,208200,0.454,0,3jropE4BAPdywe8r42Yhxx,7.47e-05,5,0.038,-10.807,1,Fixing A Hole - Speech And Take 3,26,1967-05-26,0.0573,117.871,0.613,1967
116465,0.8340000000000001,The Rolling Stones,0.54,193547,0.474,0,2vdv724FGQhaBMxJGYk5zO,1.57e-06,0,0.14400000000000002,-10.892,1,Ruby Tuesday,28,1969-09-12,0.0348,105.72,0.35600000000000004,1969
116665,0.248,The Rolling Stones,0.606,226480,0.894,0,4srExQl2wIuj7VjNpxKALZ,0.604,2,0.989,-7.7120000000000015,1,Carol - Live,27,1970-09-04,0.0396,138.056,0.911,1970
116670,0.244,The Rolling Stones,0.607,226480,0.897,0,0aA3w0aYq7PcQSXOTbMzXz,0.593,2,0.99,-7.715,1,Carol - Live,29,1970-09-04,0.0383,138.05,0.915,1970
116671,0.0332,The Rolling Stones,0.333,227120,0.745,0,0pWFBRHbZuMTLhGLIkzIWO,0.278,7,0.705,-8.368,1,Stray Cat Blues - Live,27,1970-09-04,0.0759,167.045,0.527,1970
116746,0.33,The Rolling Stones,0.54,244533,0.862,0,2KfOzzKQuizDHnY5U8TsiT,1.7e-05,2,0.156,-4.599,1,Dead Flowers - 2009 Mix,28,1971-04-23,0.0284,130.34,0.931,1971
116904,0.6890000000000001,The Rolling Stones,0.654,172627,0.542,0,2s9SV3uTSdEf2Z3pSfou6d,0.584,0,0.204,-14.696,1,I Just Want To See His Face,28,1972-05-12,0.0419,78.015,0.877,1972
116905,0.509,The Rolling Stones,0.522,274773,0.8909999999999999,0,30t7Yif8FyeCANkW2Beii3,0.908,9,0.111,-4.085,1,Stop Breaking Down,28,1972-05-12,0.0322,104.411,0.91,1972
116937,0.193,The Rolling Stones,0.463,212293,0.757,0,68vs9rfQBpkn1EDgC0nBTJ,0.0,5,0.298,-7.73,1,Dandelion,27,1972-12-11,0.0329,115.389,0.63,1972
117025,0.184,The Rolling Stones,0.304,325600,0.8290000000000001,0,2skiGld2KxenMUceC79a30,4.51e-05,0,0.326,-4.843,1,Loving Cup - Alternate Take,27,1972-05-12,0.0624,152.02100000000004,0.476,1972
117046,0.0274,The Rolling Stones,0.38,261507,0.945,0,0c1g0H2Kky6iBg2WkjGaOI,2.18e-05,7,0.234,-3.398,1,Dancing In The Light,27,1972-05-12,0.0449,83.552,0.845,1972
117066,0.7240000000000001,The Rolling Stones,0.292,291693,0.512,0,5YBVKx51h8YouVHkpDM3A3,8.2e-05,7,0.159,-5.8439999999999985,1,Following The River,28,1972-05-12,0.0275,141.411,0.25,1972
117094,0.0546,The Rolling Stones,0.394,201467,0.956,0,1Y7a8V3ihh9zpmmiqJ3sue,6.58e-06,7,0.328,-4.424,1,Good Time Women,27,1972-05-12,0.0477,122.963,0.917,1972
117115,0.7559999999999999,Queen,0.341,249213,0.293,0,2V0yBHMWB8GoMm80AXH4ot,2.31e-05,9,0.0833,-12.408,1,Doing Alright - Remastered 2011,25,1973-07-13,0.0356,93.294,0.17800000000000002,1973
117127,0.615,Queen,0.341,247667,0.394,0,6cEOklelSLDtKR1AvVDJKo,0.00136,2,0.108,-13.87,0,My Fairy King,25,1973-07-13,0.0321,102.047,0.282,1973
117135,0.726,Queen,0.303,76587,0.485,0,3x6Nn1pAbjTQqbIIlGLJOh,0.953,2,0.207,-13.345999999999998,1,Seven Seas Of Rhye - Remastered 2011,25,1973-07-13,0.0421,107.148,0.0451,1973
117215,0.733,The Rolling Stones,0.322,331707,0.69,0,6B8czH1kJLkcihMhFdr6Xp,0.5539999999999999,5,0.61,-6.6720000000000015,1,Can You Hear The Music - Remastered,31,1973-08-31,0.032,73.279,0.4920000000000001,1973
117307,0.0869,Queen,0.331,392947,0.6920000000000001,0,3meWD39fJLCiIFKV6TFzSL,1.34e-05,9,0.639,-8.443999999999999,0,The March Of The Black Queen - Remastered 2011,22,1974-03-08,0.0754,112.623,0.141,1974
117309,0.003,Queen,0.444,169760,0.945,0,4CITL18Tos0PscW1amCK4j,6.790000000000001e-05,0,0.345,-8.384,1,Funny How Love Is - Remastered 2011,22,1974-03-08,0.0776,145.497,0.431,1974
117336,0.252,Queen,0.348,262067,0.465,0,2CxcNZEY07i2MFruC6Pa1D,0.0559,4,0.0695,-17.081,0,Some Day One Day,22,1974-03-08,0.0343,115.623,0.748,1974
117378,0.119,Queen,0.31,168973,0.893,0,6DlY6kGbhDqMAWvBYHeCJF,0.0176,2,0.248,-6.102,1,Seven Seas Of Rhye - Remastered 2011,22,1974-03-08,0.107,126.343,0.4270000000000001,1974
117423,0.69,Queen,0.324,73133,0.0689,0,69Yw7H4bRIwfIxL0ZCZy8y,0.0495,7,0.136,-23.454,1,Procession - Remastered 2011,21,1974-03-08,0.0427,120.955,0.384,1974
117472,0.034,Queen,0.381,241187,0.8109999999999999,0,6jXrIu3hWbmJziw34IHIwM,2.54e-06,2,0.152,-8.023,1,The Loser In The End - Remastered 2011,21,1974-03-08,0.154,145.124,0.682,1974
117481,0.00024700000000000004,Queen,0.45,168067,0.89,0,0zAmm05MZvEG8crM1Nv0D5,3.54e-06,0,0.529,-12.603,1,Funny How Love Is,21,1974-03-08,0.0569,145.566,0.58,1974
117497,0.0275,Queen,0.519,210800,0.584,0,02MiyVckOBtygUOEDnV7Pd,0.0,8,0.111,-9.67,1,'39 - Remastered 2011,24,1975-11-21,0.027000000000000003,101.632,0.336,1975
117604,0.0129,Queen,0.299,184893,0.818,0,4WX7njDAz4cDSDPr8Vcj6j,8.74e-06,4,0.202,-8.542,0,I'm In Love With My Car - Remastered 2011,24,1975-11-21,0.0683,143.583,0.34,1975
117617,0.334,Queen,0.395,223173,0.698,0,7jW1qSS0NJciZQ4lzPCSwk,6.440000000000001e-05,2,0.155,-6.244,1,Death On Two Legs (Dedicated To...) - Remastered 2011,23,1975-11-21,0.0573,124.66,0.455,1975
117622,0.000401,Queen,0.28300000000000003,207933,0.84,0,3xjmWASYMpi4SilIpfyteg,0.00159,7,0.205,-9.625,1,I'm In Love With My Car - 1991 Bonus Remix,23,1975-11-21,0.0824,145.275,0.293,1975
117699,0.745,Queen,0.264,352627,0.145,0,0nW2HbieSLI3Je9zi4xYH8,5.870000000000001e-05,2,0.0946,-14.791,1,Teo Torriatte (Let Us All Cling Together),25,1976-12-10,0.0313,141.755,0.125,1976
117823,0.204,Queen,0.29,475373,0.885,0,4GlRSC6BlKzoLQkcMOkcgk,1.64e-05,8,0.983,-6.7639999999999985,1,Somebody To Love - Live At Milton Keynes Bowl / June 1982,24,1976-12-10,0.122,119.889,0.284,1976
117847,0.094,Queen,0.327,286693,0.8859999999999999,0,4GetBW8bJ8lB2Y9ugFb30p,0.000195,2,0.35,-5.6,1,Tie Your Mother Down - Remastered 2011,24,1976-12-10,0.0722,134.991,0.16,1976
117849,0.0832,Queen,0.31,298133,0.6809999999999999,0,6A7eSUTtKFW7v3BzCDVakR,0.0,2,0.258,-7.809,0,White Man - Remastered 2011,23,1976-12-10,0.0682,143.273,0.264,1976
118141,0.034,Queen,0.537,194667,0.315,0,7cn3biwPOacPeUQpFW6Lvc,0.0,9,0.109,-14.876,1,Leaving Home Ain't Easy,24,1978-11-10,0.0293,107.634,0.24,1978
118143,0.00279,Queen,0.342,263333,0.629,0,16kAsTEWrmiu9zhtFUcNKG,1.98e-06,2,0.333,-10.193,1,Fat Bottomed Girls - 1991 Bonus Remix,24,1978-11-10,0.046,86.897,0.3720000000000001,1978
118174,0.527,The Rolling Stones,0.474,276933,0.938,1,27wGhiwP01mXNsS0clLm0U,0.52,9,0.299,-2.643,1,Some Girls - Remastered,24,1978-06-09,0.0898,71.995,0.505,1978
118216,0.848,Queen,0.731,220533,0.221,0,5v4QU1eg4J80BJmEW4OpuN,0.0,9,0.339,-12.075,1,Dreamer's Ball - Early Acoustic Take / August 1978,24,1978-11-10,0.0531,83.90100000000002,0.26,1978
118234,0.0173,Queen,0.363,254827,0.58,0,1lNI5ekZzfEgvv2pFkiyOk,0.000188,0,0.0832,-10.467,1,More Of That Jazz,23,1978-11-10,0.0599,174.293,0.526,1978
118254,0.0935,Queen,0.836,208800,0.476,0,7FjQGY2MuMWDTtr8iXLiE8,0.00647,0,0.0657,-11.369000000000002,1,Fun It,23,1978-11-10,0.309,113.917,0.86,1978
118257,0.382,The Rolling Stones,0.499,260960,0.986,0,0xCgcDZnAiCD35gZkx1wsP,0.913,2,0.284,-1.871,1,When The Whip Comes Down - Remastered,23,1978-06-09,0.0503,130.597,0.835,1978
118639,0.174,Queen,0.475,273133,0.804,0,7MN5Bk68lTYQJF7H91PoYo,3.42e-06,11,0.0488,-11.274,1,Rock It (Prime Jive),24,1980-06-27,0.057,160.185,0.62,1980
118657,0.335,The Rolling Stones,0.62,257933,0.384,0,3hfBFgkAVYOozoe9eRJihE,0.00611,5,0.147,-9.128,1,All About You - Remastered,31,1980-06-20,0.0259,86.727,0.224,1980
118906,0.133,Queen,0.823,252133,0.855,0,5JD4eEJa0qtFa8Gw0DYvwi,0.0,2,0.0795,-6.104,1,Staying Power - Remastered 2011,25,1982-05-03,0.109,115.348,0.465,1982
118925,0.0297,Queen,0.818,272533,0.354,0,6V9qc0ImzKvmC0b9D7V7C0,0.0053,1,0.0846,-16.266,1,Body Language,25,1982-05-03,0.0834,132.502,0.38,1982
118939,0.609,Queen,0.57,211360,0.447,0,1uTbD7RT59Z4dohQfkFulZ,0.0,7,0.0711,-8.302999999999999,1,Life Is Real (Song For Lennon) - Remastered 2011,25,1982-05-03,0.0246,80.718,0.343,1982
119043,0.0436,Queen,0.741,230120,0.477,0,6tW8DZQfp2C6H3amOUlxFn,1.28e-05,9,0.0483,-6.1110000000000015,1,Dancer - Remastered 2011,24,1982-05-03,0.0343,100.107,0.51,1982
119065,0.0435,Queen,0.745,229133,0.336,0,2Y0HDXWfE6KifNzo3GEScQ,8.95e-06,9,0.0766,-11.97,1,Dancer,24,1982-05-03,0.0398,100.093,0.625,1982
119103,0.0193,The Rolling Stones,0.63,272493,0.873,0,08rR0CdyUAzJy3053xCPPG,0.0312,5,0.506,-10.619000000000002,0,Undercover Of The Night - Remastered,33,1983-11-07,0.0886,122.868,0.474,1983
119298,0.112,Queen,0.524,206173,0.6679999999999999,0,7tU4wwNkxQRSIIYPyCVecY,0.0,2,0.0824,-10.345,1,Tear It Up,26,1984-02-27,0.0432,90.151,0.313,1984
119771,0.0564,Queen,0.433,243067,0.409,0,0Qnog91b8rD28SXhtBeBOH,2.43e-06,7,0.324,-12.195,1,Friends Will Be Friends,26,1986-06-02,0.0283,75.05,0.377,1986
120124,0.199,The Beatles,0.5489999999999999,140600,0.725,0,7iTjGs5z7opNGCXyurs0Q7,0.0,0,0.17800000000000002,-8.512,1,Bad Boy - Remastered 2009,36,1988-03-07,0.0431,134.64,0.878,1988
120134,0.7070000000000001,The Beatles,0.494,176853,0.799,0,2x7vw79tKsW99s8sbyuvPM,4.64e-06,0,0.314,-7.327000000000001,1,Slow Down - Remastered 2009,35,1988-03-07,0.0628,168.618,0.8390000000000001,1988
120290,0.14400000000000002,The Beatles,0.3,139400,0.743,0,5rkgbGIOTBGlKTAawWb06X,0.0,4,0.385,-10.005,0,Sie liebt dich - Remastered 2009,35,1988-03-07,0.0393,154.18,0.952,1988
120762,0.317,Queen,0.7,254467,0.261,0,0RAXNWy8uixVy6gC5CXPbf,0.000233,0,0.0443,-16.95,1,These Are The Days Of Our Lives,31,1991-02-05,0.0315,112.443,0.5479999999999999,1991
120775,0.0976,Queen,0.339,391267,0.449,0,1dG4lTOVFu8RkSzybolp7o,0.000219,0,0.114,-15.818,1,Innuendo,31,1991-02-05,0.0393,72.30199999999998,0.254,1991
120806,0.564,Queen,0.638,262133,0.5760000000000001,0,0sA5xCFx2bF3jrz5Y5r0m1,6.26e-06,9,0.156,-14.736,0,I'm Going Slightly Mad,30,1991-02-05,0.0532,115.96,0.364,1991
120953,0.509,Queen,0.238,350573,0.934,0,0Y6UsWQoQjdRyPZrbFkeqY,7.56e-05,0,0.901,-3.946,0,Bohemian Rhapsody - Live at Wembley '86,33,1992-05-26,0.132,149.686,0.277,1992
121601,0.0868,The Beatles,0.284,130187,0.8029999999999999,0,51iWd8wHGP0N2UzRusTPBB,0.0,2,0.292,-5.6720000000000015,1,Can't Buy Me Love - Anthology 1 Version,43,1995-11-20,0.0361,173.666,0.96,1995
124799,0.28800000000000003,Queen,0.392,354320,0.402,0,2GAIycsMaDVtMtdvxzR2xI,0.0,0,0.243,-9.961,0,Bohemian Rhapsody - Remastered 2011,50,2011-01-01,0.0536,143.88299999999995,0.228,2011
125646,0.265,The Beatles,0.635,163320,0.677,0,1BDyXgAoGr8nwJyvLo8l0m,0.0,9,0.215,-5.605,1,Eight Days A Week - Remastered 2015,17,2021-01-22,0.0316,138.702,0.8370000000000001,2021
131766,0.038,The Rolling Stones,0.6679999999999999,151813,0.69,0,2DLnVXA7SXLu7jagED0yjh,0.909,4,0.237,-7.794,1,Now I've Got A Witness,19,1964-05-30,0.0287,97.697,0.96,1964
131940,0.00646,The Rolling Stones,0.188,133720,0.871,0,3QJ5HpjabhvaXnBYcv1p9w,0.779,4,0.301,-5.752000000000002,1,I'm Moving On - Live,22,1965-12-04,0.0573,169.66099999999997,0.535,1965
132153,0.16399999999999998,The Rolling Stones,0.454,390013,0.889,0,1qzZJnz8mnJuByJZJt6oc5,3.98e-05,9,0.0564,-8.368,1,Sympathy For The Devil - Mono,34,1966-01-01,0.107,116.356,0.875,1966
132169,0.5720000000000001,The Rolling Stones,0.334,188040,0.312,0,5816DTCbYrkQpUNBoeupvT,2.7600000000000014e-05,7,0.0749,-16.304000000000002,1,Lady Jane - Mono Version,28,1966-04-15,0.0454,205.687,0.29600000000000004,1966
132177,0.188,The Rolling Stones,0.7,174760,0.8109999999999999,0,1KNAcsfbvGvUyRepqrO2QM,0.55,11,0.256,-11.837,1,Stupid Girl,26,1966-04-15,0.0589,130.895,0.8909999999999999,1966
132190,0.222,The Rolling Stones,0.667,142520,0.8059999999999999,0,1ZxbpG74JVX6Xb6dkSvsVK,9.88e-05,2,0.113,-7.257999999999999,1,Route 66 - Mono,30,1966-01-01,0.0622,85.23,0.935,1966
132193,0.44,The Rolling Stones,0.301,291427,0.6990000000000001,0,3DnsiBgVwDp65kXfuQ84st,0.0005269999999999999,0,0.0956,-8.605,1,You Can't Always Get What You Want - Single Version / Mono,27,1966-01-01,0.0478,90.045,0.5529999999999999,1966
132279,0.7290000000000001,The Rolling Stones,0.34600000000000003,166267,0.305,0,0TW8F75cpQuGUtgcKNmOEJ,0.00252,7,0.2,-9.189,1,As Tears Go By - Mono,33,1966-01-01,0.0289,112.899,0.35200000000000004,1966
132311,0.5579999999999999,The Rolling Stones,0.557,161160,0.8270000000000001,0,2rajTnf8L1GA90d0E9FQAp,0.00563,9,0.109,-11.175,1,Doncha Bother Me,25,1966-04-15,0.0541,123.09,0.79,1966
132344,0.495,The Beatles,0.602,188320,0.302,0,01zDLN3daHhDgsJhqY9QRn,6.1e-06,0,0.233,-14.663,1,Being For The Benefit Of Mr. Kite! - Speech From Before Take 1 / Take 4 And Speech At End,25,1967-05-26,0.0606,111.935,0.527,1967
132356,0.7170000000000001,The Beatles,0.695,154120,0.747,0,4J60mvnuHBQYd4fqpLbPnV,0.465,7,0.0963,-9.061,1,Sgt. Pepper's Lonely Hearts Club Band - Take 1 / Instrumental,25,1967-05-26,0.0547,97.846,0.141,1967
132372,0.0663,The Beatles,0.326,229827,0.371,0,0E6WZbPpTm28V0Cs7NyqhV,0.0,2,0.0466,-11.942,1,Lucy In The Sky With Diamonds - Original Mono Mix - No. 11,24,1967-05-26,0.0408,94.892,0.24,1967
132381,0.254,The Beatles,0.915,194973,0.51,0,2gawXn44H4l6M5rUT26uZC,0.479,6,0.138,-10.896,0,With A Little Help From My Friends - Take 1 / False Start And Take 2 / Instrumental,25,1967-05-26,0.121,111.378,0.35600000000000004,1967
132388,0.6990000000000001,The Beatles,0.383,332560,0.4320000000000001,0,4GKAZbOP8bx93464aL0hk9,0.177,5,0.133,-10.98,1,Within You Without You - Take 1 / Indian Instruments,25,1967-05-26,0.0409,120.037,0.184,1967
132399,0.421,The Beatles,0.331,307427,0.436,0,6g2rBp8zgjFtV1kWQk9Ty0,0.0085,6,0.53,-12.365,1,Within You Without You,24,1967-05-26,0.0367,126.419,0.395,1967
132400,0.911,The Beatles,0.438,173093,0.0124,0,7G56y9gzIayhvmTqdlThXz,6.709999999999999e-05,4,0.11,-23.34,1,A Day In The Life - The Last Chord,24,1967-05-26,0.0516,71.937,0.13699999999999998,1967
132408,0.324,The Beatles,0.478,283107,0.33,0,3O01tsV0nPn9IwW1I1rYmh,0.00147,4,0.466,-13.298,0,A Day In The Life - First Mono Mix,24,1967-05-26,0.0467,80.589,0.241,1967
132410,0.7240000000000001,The Beatles,0.46,220320,0.297,0,3sVmaIGrxKARMwVPSVh2QM,3.96e-05,2,0.0799,-13.927,1,Lucy In The Sky With Diamonds - Take 1 And Speech At The End,24,1967-05-26,0.0485,134.224,0.337,1967
132414,0.412,The Beatles,0.718,139200,0.487,0,4YrNun99hnmXEeo4HwMKV7,0.048,0,0.306,-9.718,1,Getting Better - Take 1 / Instrumental And Speech At The End,25,1967-05-26,0.0839,127.533,0.382,1967
132422,0.8690000000000001,The Beatles,0.423,114560,0.226,0,6fUmTfvtgTFJMIMpVz6sDg,0.0,9,0.358,-23.109,1,"A Day In The Life - Hummed Last Chord / Takes 8, 9, 10 And 11",24,1967-05-26,0.516,152.329,0.325,1967
132438,0.268,The Beatles,0.787,119160,0.762,0,2LfQmUUVZTs2Or7ipA0sNR,8.09e-05,0,0.0707,-10.758,1,Sgt. Pepper's Lonely Hearts Club Band (Reprise) - Speech And Take 8,25,1967-05-26,0.0818,119.302,0.679,1967
132439,0.8190000000000001,The Beatles,0.243,55787,0.57,0,2cExd4UpGdZCqwmXRelHYE,0.659,7,0.297,-16.492,1,A Day In The Life - Orchestra Overdub,24,1967-05-26,0.042,83.105,0.184,1967
132471,0.177,The Beatles,0.5720000000000001,179360,0.409,0,3zguk1999hbwYTMDpsVYoo,2.87e-05,5,0.0721,-12.432,0,Fixing A Hole - Take 1,24,1967-05-26,0.048,114.662,0.632,1967
132472,0.0047,The Beatles,0.62,78573,0.792,0,4OGiLMxOysu4J7wqr10nMR,0.012,0,0.472,-9.091,1,Sgt Pepper's Lonely Hearts Club Band (Reprise),23,1967-05-26,0.0524,119.019,0.957,1967
132478,0.0104,The Beatles,0.551,154200,0.493,0,6HjHJTZKZeypaBQJc93yop,2.57e-06,2,0.589,-11.502,1,Good Morning Good Morning,23,1967-05-26,0.0673,121.851,0.946,1967
132495,0.953,The Beatles,0.3720000000000001,222307,0.2,0,1J6HWdkiLhk3s8eoEVn8yN,0.0,0,0.0881,-12.885,1,She's Leaving Home - First Mono Mix,23,1967-05-26,0.0346,133.423,0.348,1967
132505,0.0578,The Rolling Stones,0.279,171040,0.674,0,47poegHSwgBJkSmKQGBJqX,3.16e-06,9,0.107,-7.065,1,Citadel - Mono,23,1967-12-08,0.037000000000000005,113.436,0.5379999999999999,1967
132526,0.723,The Beatles,0.475,248480,0.384,0,0vEEJGrKJLleW4cziz2C6s,6.88e-06,2,0.158,-13.292,1,"Lucy In The Sky With Diamonds - Speech, False Start And Take 5",23,1967-05-26,0.119,132.659,0.401,1967
132765,0.955,The Beatles,0.408,217227,0.187,0,2Z6L3d10hFhySPcs6lgByo,0.000575,9,0.0766,-15.354,1,Something - Studio Demo,27,1969-09-26,0.035,139.822,0.243,1969
